listing_id,id,date,reviewer_id,reviewer_name,comments,year,sentiment,emotion
47802334,500830622383889154,2021-11-21,270127159,Mia,Stayed in room 1 with my mom. The place was quiet and clean. Khoa was very responsive with my questions and I enjoyed my stay.,2021,4.0,joy
2586332,496385410116884043,2021-11-15,2217609,Nancy,The “Tree House” is true to its name.  This house has everything and more for a comfortable stay. It is a 5 minute drive to the beach and the restaurants and cafe’s on 2nd St.  We really enjoyed the Naples canal and Belmont shores area and that is also about 5 min drive.  Nelson was quick in his responses and the house was clean and comfortable.  Parking our car was easy and great to have your own private spot.,2021,5.0,joy
51434984,481142104087284024,2021-10-25,385180721,Y-Lai,"Prime spot to get to any amenities - grocery, food, entertainment. <br/>Interior design is above par. Very clean space for a single/couples trip. Full kitchen, all modern. I’m a big fan of high ceilings and overall, I will definitely come back.",2021,5.0,joy
24371443,728699236,2021-02-03,232551419,Srishty,"We had a wonderful stay. Amir and Lucia are very helpful people.
They also have treated us with wonderful dishes and cake in between the stay.The place is clean and looks exactly like the pictures. Both Amir and Lucia are very warm and welcoming. If you are new to London and want to understand about the place and the way this city functions I will say it’s best to start with stay at this place. Two underground station are very near to the studio and 3 departmental stores are on walking distance. Bus stand is at 5 mins walk.",2021,5.0,joy
41184963,742192274,2021-03-25,353480352,Marena,"The place is clean, parking spot available, and all the necessary stuff is available.",2021,5.0,joy
36917987,496384086931500654,2021-11-15,146073209,Michelene,"Wonderful stay, very close to Sofi stadium,  we walked home from the game. This unit was very clean & comfortable",2021,5.0,joy
28187212,733770557,2021-02-22,92198847,Sanjana,"Really enjoyed our stay at Amy & Danny’s place, they were so accommodating!",2021,5.0,joy
35304145,481144901293787515,2021-10-25,143037624,Valbona,"Everything was great, the house is amazing my kids really enjoyed the beautiful pool! <br/>The pool pump has some problems but Veronica was so nice trying to get someone to come over and fix it, she also send Jeff to take a look and make sure everything was good. We really enjoyed our staying🙂",2021,5.0,joy
13312011,497165795179403272,2021-11-16,53185985,Alexe,"The spot was a gem for a trip to Santa Monica! Check in was super easy, entire place was clean and well equipped with everything we needed including bikes, beach towels, etc. Got a chance to meet Darlene and she was wonderful. Would recommend!",2021,5.0,joy
32500360,397817435904358991,2021-07-02,7899455,Hidi,"It is exactly how it is pictured, but even better in person, but what really got me, the details, details, details...Jennifer and Sandy really thought of it all.  We have allergies and just the simple touch of having tissues in the bathroom, on the nightstands, is just so stinking thoughtful.  Water pressure is great in the shower, shower rack to hold your toiletries, even essentials in case your forgot anything, they probably have you covered. A salad spinner too?!? Come on. You guys are awesome!  I also loved the art esp in the bathroom.  It made me chuckle, every single day.  <br/>Even though the house is attached to main home, it is very quiet and feels very private.  The neighbourhood also is very nice, safe and quiet, but easy to get to the freeway and DTLA if needed.  We had a very nice stay and can't wait to return.",2021,4.0,joy
36038990,419588861515755488,2021-08-01,221868930,Greg,"Great locations, nice restaurants are a short walk away, and you get access to the ocean and marina side of the water. Kayaks are fun to paddle around in as well.",2021,5.0,joy
43521600,504407701299085209,2021-11-26,56972641,Michele,Great place. Close to beach restaurants everything!  Great communication with host!,2021,5.0,joy
39655229,471063678896476545,2021-10-11,392704019,Cristina,Mariya was amazing! She was great at knowing the area & things to do. Her stay was beautiful.,2021,5.0,joy
47792384,510218549537530074,2021-12-04,156970693,Justin,Pros:<br/>-Clean Room<br/>-Walking distance to Food<br/>-Beautiful view <br/>-Very nice host and hospitality<br/>Cons: (all LA problems)<br/>-LA is overcrowded (parking isn’t fun)<br/>-LA is noisy (construction outside)<br/>-bathroom is small,2021,3.0,sadness
6186330,439898218654355951,2021-08-29,261837327,Amanda,"Andrea & David were really great with answering all of our questions & making accommodations for us. The cottage is very homey and private, they also have the cutest cats!",2021,5.0,joy
33223999,406566988934234613,2021-07-14,26961519,Justine,"Nice space, conveniently close to airport. Flexible hosts.",2021,4.0,joy
45927191,721742338,2021-01-03,380361333,Tyler,Great experience and prime location!  Will book through them again!,2021,5.0,joy
15036975,407975184136711585,2021-07-16,121975945,Arantxa,"This place is perfect if you’re visiting LA, super cozy with beautiful location, clean and functional, Robert is always willing to help you. The only negative thing are the ants, we were allergic to them so it will be a good to warn in advance. Despite that everything was perfect, we really enjoy staying there!",2021,4.0,joy
22215734,748373232,2021-04-12,349255610,Marco,Great stay!!,2021,5.0,joy
17881941,415293864769036984,2021-07-26,78302567,Annie,"This is the most neat and clean Airbnb I have ever stay.  Biggest credit to the owners who give specific instructions to us how to keep the house clean.  The rooms are spacious, and the beds are comfortable.  Air condition work well and their kitchen is well stocked.  The house has a patio with great mountain view, we spend a few mornings and evenings relaxing there.  There are 4 bedrooms and 4 bathrooms total.  One of the bathrooms is outside the house which required an access code from the landlord to enter.   <br/>The house located at a very quiet neighborhood yet it’s only minutes away from 60.  The location is very convenient and there are tons of restaurants in the area and a Costco nearby.<br/>In general, the landlords are very helpful and friendly, when we reach out to them with our questions or requested, they responded very fast.  It’s a nice trip and our group enjoy our stay at the house.",2021,5.0,joy
16275577,523207557057401484,2021-12-22,428865430,Nayely,Un lugar limpio y acogedor.,2021,5.0,joy
7122995,419564046261967944,2021-08-01,103096527,VLad,"This was awesome stay! We got all we needed in a great location with quiet neighborhood. We felt fresh breeze everyday in the house. Highly recommend, if you are familiar with LA area.",2021,5.0,joy
21178869,476879092340550340,2021-10-19,378391578,Jonathan,thank  u,2021,5.0,joy
30354463,392775869758840372,2021-06-25,269523206,Jaskaran,"Overall great place with a few things that need to be listed<br/>1. There’s a bedroom attached to the house that is rented separately but has it’s own entrance, only thing shared is the driveway. It would’ve been nice to know beforehand instead of being taken by surprise when we got there. <br/>2. Bring your own trash bags, there’s no trash can or bags inside the house but the bins are right in the backyard so not too far.<br/>3. Bring extra blankets, we had 5 people but not enough blankets.<br/>4. Be prepared to be woken by the neighbors dog early in the morning. Barking started at 7am our entire stay which isn’t the host’s fault. <br/>Other than that the house was in a nice, quiet neighborhood and pretty close to downtown LA.",2021,4.0,joy
3309829,726209718,2021-01-23,13006169,Justin Jay,"Calm and tranquil space with a kind soul. Rita is such an amazing, easygoing person. Pool in the backyard is just wait I needed. Will stay again!!",2021,5.0,joy
10142045,768400895,2021-06-09,33493478,Lynn,It is so nice to return again to Ellen's place while I visit my grandson.  I find welcoming and relaxing.  It is definitely a place to enjoy Los Angeles.,2021,5.0,love
14990061,729692097,2021-02-07,1252799,Ellen,This place is so cute! We spent most of our time outside on the huge porch. Perfect central location in Topanga w/ a beautiful view of the canyon!,2021,5.0,joy
15743712,393457914283749907,2021-06-26,5992378,Clara,"I loved staying at Nikkia's place! Nikkia is so friendly and cheerful and went out of her way to make me feel at home :) Comfy bed, nice workspace in the bedroom, and apartment is a great temperature even in the summer. Added bonus, Nikkia was raising butterflies which we got to release together! So cool. 10/10 would recommend.",2021,5.0,joy
49078294,518239173612113186,2021-12-15,89084318,D.Alexis,Sam was the perfect host . Perfect Location Grocery Store right across the street. Huge balcony Awesome building and apartment. Very Clean and inviting …. Would definitely stay again. !!!,2021,5.0,joy
42673434,723925703,2021-01-12,375048928,Lizzie,"It’s a nice private lil space. The beds were nice, it has basic amenities that make it easier to function if you’re staying longer than a few days. Very quick responses as well.",2021,4.0,joy
18888439,415182012564302792,2021-07-26,78352216,Jennifer,"Always love staying with Ashley! Everything about it is wonderful, and I always appreciate the Ashley’s prompt communication and extra special touches she gives the place! Highly recommend!",2021,5.0,joy
6200001,449294030732544343,2021-09-11,420851014,Alyssa,"Beautiful home! It was a very peaceful stay! Highly recommend. You can just walk across the street to the beach, which wasn’t busy at all during my stay here.",2021,5.0,joy
38483994,431147731059756301,2021-08-17,400374454,Aditi,"Great place to stay. Secure location, close to many touristy places. Parking spot was good as well. Wish they provided some cleaning supplies especially for long stays, but nothing much to complain about other than that!",2021,4.0,anger
381068,733970248,2021-02-23,145258092,Andrew,"Very remote location, awesome view and a great place to disconnect from everything",2021,5.0,fear
2227286,753423465,2021-04-30,61469579,Arissa,"Susan is such an awesome host, she was able to help us out at 11:30pm when we finally arrived to the Airbnb and ran into some access issues. She helped explain parking with detailed instructions which helped! The Airbnb was clean and cozy and it was so nice to wake up to a beautiful view! Would highly recommend staying here!",2021,5.0,joy
44595278,394963962984207626,2021-06-28,357481536,Monineath,This place was great! It’s a smaller home but perfect for my stay with myself and 4 others!,2021,5.0,joy
12388762,723522998,2021-01-10,107826606,Frank,Nice good place located near Asian market and shopping center. Clean and basic living amenities are all provided.,2021,4.0,joy
23547672,396356843127197150,2021-06-30,106569853,Marcus,The place was cozy and clean. The communication with Rain was excellent and the check in directions are on point.,2021,5.0,joy
27084116,732946922,2021-02-20,116292030,Stephanie,Molly & Colin’s guest suite was immaculate. I decided to take a very spontaneous solo road trip and ended up getting here very late and tired. I was so happy to see that upon arrival the space was well-lit and all ready for me. I love the thoughtful touches and the amazing outdoor space. Great communication from the hosts. Convenient location too!,2021,5.0,joy
15434433,766691646,2021-06-05,54401887,Chris,Grace is a spectacular host! Her and her husband were a pleasure. Genuine people and very communicative.,2021,5.0,joy
43347310,394965645665988654,2021-06-28,386030280,Alex,"Justin & Eliza were extremely responsive and provided clear instructions to help make our trip as smooth as possible. Everything was very clean and organized and the location is in a nice, peaceful neighborhood.",2021,5.0,joy
44230099,419592507635026261,2021-08-01,371051521,Madeline,"Jon’s stay is so nice !! I moved in the beginning of June for my two month stay and I loved the apartment. First of all the aesthetic is very nice with white airy vibe going on , which was perfect for me because I love taking pictures . Sunrise and sunset light comes directly in the windows having beautiful natural sunlight. All the appliances and plumbing works just fine & the water pressure In the shower is real nice too . Overall, I really enjoyed the place especially considering the central location to downtown. Directly under the building is a smoke shop and bodega which was very convenient with a CVS just a minute walk away. The area is very convenient however it is still important to stay careful of your surroundings because it is still downtown with a large homeless population. Personally I never had any negative encounters and it was very comforting having 24 hour security at the building and in the night they keep all non residents out of the building. I felt very safe sleeping at night. Something else to add is that the apartment is very spacious despite being a studio. I always felt like I had so much space. I would recommend this stay for anyone looking to spend time in LA.",2021,4.0,joy
11759284,452888420665878989,2021-09-16,117641372,Vincent,"Fantastic location in a beautiful neighborhood, but only minutes away from the best of Weho. Parking with the provided permit made our lives way easier. We loved the patio and large sliding doors to fully appreciate the weather, especially in the evenings and mornings. The host, Joanne was very accommodating and made sure we were comfortable throughout the stay. We would recommend this place to anyone visiting LA!",2021,5.0,joy
22202061,732023829,2021-02-16,262468645,Lesly,Great place & location for a small getaway ❤️,2021,5.0,joy
44003856,412304945265581627,2021-07-22,63280333,Paul,Great house with a really nice outdoor space. Easy check-in and good value.,2021,5.0,joy
31039276,433411628488338965,2021-08-20,370255926,Yerkin,We enjoyed our stay there!,2021,5.0,joy
42515360,749525679,2021-04-17,258095903,Isabel,Great hotel there are vents everywhere in the rooms that my elderly mother was afraid were cameras because they have like wires in them lol it’s just a vent but would be nice to see photos of the rooms posted just because she freaked out and couldn’t sleep over it. But overall a gorgeous hotel,2021,4.0,fear
1868877,723530308,2021-01-10,140348101,Amanda,We stayed for a weekend getaway and we couldn't have chosen a better place. The room was very cute and we loved the open windows that let in a nice breeze!,2021,5.0,joy
16069685,397056853009177925,2021-07-01,404216102,Eduardo,If I could give this Airbnb a 10 star rating I would. When I arrived  Jenny and her husband greeted me with the sweetest smile and hello:) The pictures are beautiful but the actual backyard is STUNNING there are hummingbirds butterflies and flowers everywhere ❤️ the cottage it’s self is clean and has little personal touches everywhere. Jenny also has extra stuff in case you forget anything. The area is perfect if you want to explore there’s hiking trails and a downtown area with lots of small businesses and lotssss of dining. I can’t wait to come back again,2021,4.0,joy
16477217,529110320241437076,2021-12-30,100187726,Naheeda,"Had a great stay at Chris’s. Located on a quiet street in Beverly Hills, but still super close to main hub of shops & restaurants.<br/>He is super knowledgeable about the area, about Los Angeles, about anything you might need. His apartment is clean and comfortable. Would stay there again!",2021,5.0,joy
17224382,387677935928138954,2021-06-18,282182729,Jade,"Repeat stay because Robert and his place are awesome! Clean, private, comfy, pet friendly and PARKING! The best.",2021,5.0,joy
21043718,466724069853391439,2021-10-05,97310362,Joe,My brother and I had a great stay at Lisa's bungalow. She was helpful and responsive and we had no problems whatsoever. Great location and we loved the balcony and outdoor space!,2021,5.0,joy
38276828,760436219,2021-05-20,230236082,Jesmine And Deryk,"This apartment is perfectly located and is very comfortable. It’s a 2 minute walk to the sand which is exactly what we were looking for! Upon pulling up to the neighborhood the streets are filled with amazing smells of seafood, pasta, pizza, etc every time we stepped outside the air bnb we smelled a wonderful dish. Three restaurants are adjacent to the apartment but we loved that because we enjoyed the hustle and bustle. The neighborhood is safe, close to the pier where the main action is happening, and quiet enough at night that we didn’t have any issues. The apartment itself was very clean and stylish and perfect for 2-3 people. Since it was just my fiance and myself we had good enough space to hang out when we didnt feel like going to the beach. We can’t wait to stay again!",2021,5.0,joy
21394197,752682323,2021-04-27,250129982,Jordan,Perfect spot for our trip in LA - Allie is the best and this place is a hidden gem :),2021,5.0,joy
50115552,506537874151562495,2021-11-29,75879730,Jane,Easy communication and bedroom is as described.,2021,5.0,joy
5153022,419557562243832163,2021-08-01,165662373,Andrea,"Great place to stay! Super clean, beautiful, and relaxing.",2021,5.0,joy
42039065,734317078,2021-02-25,116762667,Abbey,Great location with an awesome outdoor space! We really enjoyed our stay in Mason's airbnb.,2021,5.0,joy
23971018,735501570,2021-02-28,45079086,Adam,"We had a couple days in Venice for work and this was the perfect location. We walked to Abbot Kinney, the beach and to Whole Foods. The backyard was amazing and the house itself is a perfect beach cottage.",2021,5.0,joy
39362663,727736268,2021-01-30,99679670,Myla,"Such a stylish, cozy space . Tabitha’s response time was quick , instructions and tips were neatly printed in a manual and the location was perfect !",2021,5.0,joy
4264352,730380252,2021-02-11,308189346,Maddison,This was such a great stay ! Good on communication and the place was comfortable!,2021,5.0,joy
35545175,431179617097482868,2021-08-17,49294611,Diane,"Amazing spot. One of the best views in California. Lots of space, places to be outside. Charming and enchanting. We had a terrific time and will be back!",2021,5.0,joy
50998992,505906030968936940,2021-11-28,15490441,Shoragim,"Wonderful space, comfortable beds, terrific communication and flexibility - would def. stay here again!",2021,5.0,joy
44236062,519579837682219425,2021-12-17,158912250,David,"I needed a couple days to stay in the area alone, and the host was very accommodating and made adjustments based on what I needed.",2021,4.0,joy
42123278,483330404661380083,2021-10-28,179061867,Alexander,Everything was alright.,2021,4.0,joy
50247926,512343512755315878,2021-12-07,189684691,Jeffrey,Catherine offers a nice clean place to stay with some nice amenities. The location is great in a nice quiet neighborhood yet close enough to grocery and dining that you can walk.,2021,4.0,joy
50347902,430425197071655125,2021-08-16,70211554,Spectra,The room was reasonably quiet and nice but the stay leaves a lot to be desired. Trash lingered in the hallways and the carpet there was very stained. Lots of trash surrounded the building and the landscaping wasn't kept up. It was a lot of money for not a lot of value. I'd either try the Gateway next time or pay (even) more for a nicer place.,2021,2.0,anger
18054943,392737831227756452,2021-06-25,13075716,LeAnn,This place met my needs for a simple work trip with a good location and not much fuss. The room is close to the street so it can get loud and the internet was not strong so I had to use my hotspot all the time. Otherwise it was a simple stay with my basic needs and not much fuss.,2021,4.0,joy
50329849,468194751499081271,2021-10-07,71562576,Nancy,"place was perfect 👌easy , and exactly what I wanted.  thankyou to the host . I will definitely be back",2021,5.0,joy
16206860,477569939458112863,2021-10-20,12481824,Felicia,"There are precious few places this close to LA where you can truly disconnect, see the stars at night, and get a good night's sleep in a cozy, heated cabin.  Disclaimer: I am not a camper.  I am totally a hotel person.  But there is something beautifully simplifying about this quiet pocket of Valyermo that allows you to pay attention to what really matters.  Totally took advantage of the outdoor bathtub with a view.  Thank you Gloria and Xian for the generosity of sharing this space with us.",2021,5.0,joy
37813895,481879155417560834,2021-10-26,86114193,Keisha,"During our visit we had an awkward gap of about 5 hours between airbnb bookings - I had a work meeting I had to take in that time so we asked Thomas to check-in early and he was extremely accommodating - allowing us to check in ~3 hours early.<br/>Beautiful space for a couple. We particularly liked the TVs position above the bed, amenities, bathroom skylight, and washer/dryer available in the beautiful sitting area. Aztec coffee shop literally less than a minute away. We highly recommend this rental to anyone looking!",2021,5.0,love
10454154,507344820519036527,2021-11-30,299358670,Ken,This was a great location and room.  Easy walk to many places but located on a quiet street. I can't wait to return.,2021,5.0,joy
16275577,504422862814949590,2021-11-26,203879303,Anfrnee,"This place is nice , it’s  close to the airport and close to to the beach & also close to L.A Soo you get t 3 in one with this one .",2021,5.0,joy
43820165,757168849,2021-05-10,390885393,Marcques,Perfect place for me and my wife to get away and visit. We would book this place in a heartbeat without a doubt. The host is amazing. Try Dulan’s On Crenshaw if you stay here. Can’t wait to come again.,2021,5.0,surprise
20211080,748927493,2021-04-15,365520434,Jason,"Great host and communication, very clean home and city 👍",2021,5.0,joy
43832060,392027319052242807,2021-06-24,182260,Jon Paul,"Nice trip.  Whites landing is a kid's camp, so you most likely will be sharing things with the campers, so it's best if you are bringing your kids.  We brought our own SUP and paddled around the coves, and saw some nice reefs.  We even saw a sea turtle.  The campfire on the beach was very nice to have.  It's a very rustic ""campy"" experience and a nice change.",2021,4.0,joy
45421951,492064938900146322,2021-11-09,259205760,Eric,"This was a great home in a great secluded location.. The house was well appointed, super clean and everything the boys (6 & 8) and I could have hoped for. Miguel and Katy were great  hosts and very responsive to any questions or needs.  Highly recommend this location",2021,5.0,joy
31316161,505834074231817390,2021-11-28,182131947,Yocelyn,"Elena's place is close to LAX and Sofi stadium, there's a lot of different restaurants and convenience stores close by as well! She's a great host!! Very attentive and approachable :) Thank you Elena! We had a great stay :D",2021,5.0,joy
34211244,748717601,2021-04-14,11281520,Jocelyn,"We stayed here for about two months, and it is exactly as described. Location is great with convenient walking access to coffee shops, grocery stores, restaurants and walking paths. The host was also very responsive and accommodating. I would highly recommend.",2021,5.0,joy
15722831,737812877,2021-03-09,347784643,Ezra,The apartment was very comfortable and convenient for my trip. I enjoyed my time there. Sam was very communicative.,2021,4.0,joy
20017349,505834728711937811,2021-11-28,215259674,Neil,"Awesome guest house, easy to get to and stay in. Beautiful, clean, and very spacious.",2021,5.0,joy
24753909,729251907,2021-02-06,36736348,Ariana,"Dana’s place has all the amenities in case you forgot anything—she’s got you covered. So close and convenient to the airport, but that does mean you can hear planes overhead very clearly. Cozy space for one or two people and a great variety of TV to watch with some great snacks.",2021,4.0,joy
46381078,422515265744024622,2021-08-05,175263463,Ayana,Great,2021,5.0,joy
2890368,431122186601836705,2021-08-17,99770112,Andrew,"I love laurel canyon so this was a total no-brainer. Parking was easy, the place was cozy and comfy and very clean and the hosts Anne and Christina were very thorough.",2021,5.0,joy
45768690,447889174345308804,2021-09-09,16905176,David,"Rodrigue & Aya were great and very responsive hosts! Every time we raised a concern they addressed it very quickly. As others have mentioned, we heard occasional noise from upstairs neighbors, but that’s to be expected in an urban neighborhood where everyone’s in close quarters. It was great to be back in Sunset Junction after many years! This was a great spot for my son and I to live for a month while we transitioned back into being Angelenos. (We enjoyed the hammock & outside table in particular.)",2021,5.0,joy
39900748,745709175,2021-04-04,184161847,Joyeeta,"Arineh was a great host - communicative, kind, easy to approach. Check in was incredibly easy and quick, and the room was spotless.<br/>We loved the extra bottle of wine and especially the extra blanket. <br/>When something broke in our room, Arineh and her husband very quickly responded to my message and helped us clear it up and they even swept the room. That was excellent hospitality, thank you!",2021,5.0,sadness
2717196,755392168,2021-05-05,294003193,McKenzie,Lizette’s place is as advertised however there were issues with not having access to the closet and frequent noise in the apartment building (including the insanely loud fire alarm going off multiple nights). The apt. is close walking distance to main parts of downtown however street can be somewhat unsafe at night (as with all of DTLA). Roof amenities never came back due to construction and covid. Parking is convenient and place is clean and bed is comfy.,2021,4.0,fear
30957711,763827941,2021-05-29,162281908,Angel,Marc was very kind. This place is great for a quick stay and for sleeping. The patio is also nice to hang out if you want.,2021,5.0,joy
45758274,439155694586782128,2021-08-28,142827378,Abel,"The best place you will find to stay. You get what you pay for in regards of the room and bed, but his attention is priceless. He is the best host you'll ever have. The house is totally clean and Mike is always there to help you out if you need something. 5 stars is less than what he deserves.",2021,5.0,joy
689901292929045479,392714990801019235,2021-06-25,367915137,Ben,"Awesome house, right on the water in a nice little stretch of Malibu. We had a great time. Tough to beat this environment and atmosphere. Check-in/out was easy and host communication was just right. Would definitely recommend.",2021,5.0,joy
32073527,427544199223627510,2021-08-12,389491094,Stephanie,We had a wonderful stay at Margie's guest house. I could tell that she enjoyed hosting our family and wanted us to be comfortable. She added a few extra welcoming touches that made us feel very welcome.,2021,4.0,joy
47075020,436962288539354008,2021-08-25,415161401,Sade,Room was exactly as pictured/described. Robert responded quickly to my messages and provided full use of his home.,2021,5.0,joy
21264870,387746354093259327,2021-06-18,190627273,Praveen,"We stayed at Amy’s place for a couple nights. Right from the time we made the booking, Amy was checking-in with us on a regular basis. Everything about the house was pretty straightforward. Really appreciate the notes around the different areas within the house, it was really useful. Overall a very comfortable stay, highly recommended.",2021,4.0,joy
46381078,741315134,2021-03-21,340103578,Dache,"We had a wonderful stay, the place was clean and cozy.  I would definitely stay there again.",2021,5.0,joy
31597183,481130788277144392,2021-10-25,407700375,Alan,"We enjoyed our stay. Great neighborhood. Loved the decor, artwork. The outdoor space was really what drew us to this house and it's proximity to Oxy, where our daughter goes to school. Perfect for a small family or 2 couples.",2021,5.0,joy
36596157,447146229887353682,2021-09-08,142997700,Gina,"Very nice space hosted by lovely people. The space was clean, comfortable, and cozy. Ben was very communicative and answered inquiries quickly. He went above and beyond to help us feel welcome and comfortable. Thank you so much!",2021,5.0,joy
49795443,516004715096797869,2021-12-12,93324978,Max,"Amazing home tucked away in Topanga. Only 15 min drive to PCH, but very secluded, peaceful, and private. Great for a group looking to get away while remaining close to LA activities. Home has fast WiFi and comprehensive kitchen, making it perfect for a WFH excursion.",2021,5.0,joy
47485964,727903176,2021-01-31,16364266,Thibault,Superbe appartement et hôte exceptionnelle !,2021,5.0,joy
35390035,463775482913434856,2021-10-01,408603638,Hannah,"Location of this guest bungalow is ideal if you want to stay close to the beach, Santa Monica Pier, as well as shopping/boutique stores. Safe area as well!",2021,5.0,joy
36235606,478978134028579065,2021-10-22,10662357,Michael,"We loved our stay at this little cottage! It's such a gem. Very close to town, has great hiking trails and some awesome history.  Maggie was an amazing host as well! We will be back for sure!",2021,5.0,joy
30317696,416006487777680902,2021-07-27,392858241,Abraham,everything was amazing. would definitely go again,2021,5.0,joy
6506285,748931605,2021-04-15,391752230,Saba,"Jorgen was an exceptional host and all around super cool guy!  He continuously answered all of my questions promptly which was incredibly helpful. The attention to detail all around the house and backyard are stellar! The pool and hot tub alone is enough to book. There’s lots of natural light pouring in, every room is spacious and the breakfast nook was a super homey touch. <br/>Parking is easy and there are so many great restaurants nearby. All around this was a five star stay with an extremely accommodating host. Definitely the perfect place to relax. Will be returning!",2021,5.0,joy
45953802,472443123479043257,2021-10-13,1893446,Joel,"This rental has everything you need to be comfortable and secure during your stay. Our family of 3 was very well accommodated here - everything is new, clean, and it has all the conveniences you could need. The property is in the back so you're not on the street (it's not a busy location, but it's all the more quiet in the back) and there's lots of lighting all around. The kitchen is well-stocked, there's a TV in every room, the design is very charming and pleasant, beds are comfy and everything worked great. We were familiar with the surrounding area (we live locally but had to be out of our house for some repairs) so enjoyed the ethnic restaurants in the area - lots of Armenian and Israeli food and also Barone's Italian restaurant is an old-school institution! Don't hesitate to stay here if you like a quiet, convenient neighborhood. Metro's Orange line (rapid bus) is also just around the corner so it's very doable if you need public transit to LA sites. Thanks for the great stay!",2021,5.0,joy
35971598,752181163,2021-04-25,3028694,Ellen,Such a great stay! Denis has a charming space right in the heart of Atwater village. Love how close it was to everything. Thanks Denis for your hospitality!,2021,5.0,joy
27491567,525448028005590410,2021-12-25,310863,Sapna,Owner is very responsive and friendly. She is very strict about keep up the  checkin and Checkout time.,2021,5.0,joy
53385562,529079672414782561,2021-12-30,11536153,Carl,Location is super convenient. Parking was really easy. She was very quick with response time.,2021,5.0,joy
7293369,745629870,2021-04-04,24940653,Mason,Beautiful location with great outdoor amenities. Shelly and Paul were also quick to jump in and do anything to enhance our stay!,2021,5.0,joy
47903172,465233729446924070,2021-10-03,29796177,Karla,Excellent location and a fabulous apartment.,2021,5.0,joy
19890109,504412696110026722,2021-11-26,222383097,Sophia,Great location friendly and communicative host nice room,2021,5.0,joy
16252716,770812062,2021-06-15,131345689,Breanna,"Great little place for short visits to Avalon, well worth the money",2021,5.0,joy
10783121,449270633998128796,2021-09-11,140979590,Kimberly,"A great location, beautiful, very clean and Heidi was great. This is great place in a very good neighborhood of Santa Monica. Close to the beach, parks and the promenade.",2021,5.0,joy
34451868,517407167500809088,2021-12-14,70269357,Edward,This space was great having my own parking space was definitely a plus. I’ll recommend and plan to hopefully book again to actually experience Long Beach. Met up with a lot of friends in DTLA so next time I’ll do more things in Long Beach.,2021,5.0,joy
15273246,420981499605674585,2021-08-03,159152102,Nitan,"This place was very nice and had a great view of Topanga Canyon. One thing we hope gets fixed is the kitchen sink and bathroom sink drain. It backed up on us  while we were there. It was still usable but we had to use very little water flow. Also, there is no lock for the unit we stayed at. This wasn't a huge problem considering that the neighborhood is very detached from the public. But some people might want to be aware of this. All in all, a really great view and nice place to stay.",2021,4.0,joy
43323581,725759134,2021-01-21,159914778,Di,Great place for short term stay in London!,2021,5.0,joy
686726,476075038400735133,2021-10-18,42014690,Derek,The guest house is in a great location for everything you may want to do around the Burbank / Hollywood area. Especially if your doing a day or two at Universal Studios! It's a very convenient drive to the park without having to deal with major freeway traffic. We had a rental car on our trip but actually found it to be easier to simply use Uber from our Airbnd to the park and back vs having to deal with parking.,2021,5.0,joy
42510783,752714113,2021-04-27,65926670,Julie,Great spot at Terranea! Had a lovely stay.,2021,5.0,love
9323259,389821210061390276,2021-06-21,168674669,Frederic,Great place! Super location! A top AirBnB experience for us.,2021,5.0,joy
862186,725364489,2021-01-18,150749999,Brenda,Very nice place. Loved that we had the backyard to ourselves. Very friendly and peaceful place.,2021,5.0,joy
29607336,486212113132885380,2021-11-01,210863894,Usama,"My family and I came out and enjoyed our stay because Maria’s house was exactly what we expected from her description or better! Everything was nice and spotless. Maria met us there for check-in to explain how to use all the amenities. She was friendly and very welcoming. We appreciate that she had great communication and reassured us that if we needed anything, she was down the street for our convenience. We will definitely be staying here if we’re in the area again and we highly recommend this home to others.",2021,5.0,joy
42537220,410924815220399819,2021-07-20,19128229,Rebecca,"This AirBnb is in a great  location.  We walked to the ""center"" of town and along the beach.  The place is exactly as you see in the photos - small but has everything you need - a studio apartment feel as far as size.  We will definitely stay here again next time we are visiting our family in Redondo.",2021,5.0,joy
9974487,414463719392243331,2021-07-25,397303102,Rebecca,The house was very clean and the check in process was quite easy. They left suggestions of places to go and all the bakeries on the list were amazing!,2021,5.0,surprise
36454198,423877302309140210,2021-08-07,20625855,Timothy,The place was perfect.  An easy walk to downtown Whittier and an easy drive to LA and the beach. Jojo was a wonderful host.,2021,5.0,joy
20441132,762870732,2021-05-26,391899266,Bradley,Literally one of the best places I’ve stayed off of Airbnb! Completely recommend for your travels to Cali!,2021,5.0,joy
52666244,498567741717885983,2021-11-18,399041323,Myikeya,One of the best stocked places I stayed in this week. Even had snacks set up in the fridge. plenty of soaps and shampoos. very cozy and felt very comfortable.,2021,5.0,joy
18373576,724059708,2021-01-13,37182144,Meredith,"Amazing-clean, tucked away in a quiet neighborhood and yet close to the highway. Absolute perfection!!!",2021,5.0,joy
24679423,387747247002903086,2021-06-18,172941204,Abraham,Very friendly host! And a very nice place to stay especially for the price.,2021,5.0,joy
50777898,502986332967131720,2021-11-24,39992998,Amy,The private bedroom with its own bathroom is very spacious and clean. I would say it actually looks nicer than the photos show. The host family is so nice and friendly and easy to talk with. The area is pretty safe to walk around. I enjoyed my stay here and I highly recommend this place for both short-term and long-term stay.,2021,4.0,joy
